"DateTime","BTC","ETH","USDT","BNB","SOL","Others"
"2019-04-21 03:00:00",94235418170.914,18381397204.721848,2584725071.559595,3515050283.883243,0,62128593515.38132
"2019-04-28 03:00:00",93090559253.4677,16758187936.717926,2831470494.296825,3150273130.4490824,0,55426680654.218475
"2019-05-05 03:00:00",103040300609.42519,17386994775.69271,2780697168.1267424,3233950438.1221952,0,58307918231.81316
"2019-05-12 03:00:00",127324932062.08395,20628252726.534412,2779144867.1317506,2964098973.3515244,0,63234232338.24836
"2019-05-19 03:00:00",128743264018.79132,24817038181.983612,2826226959.860017,3997394081.9250436,0,68191402931.41
"2019-05-26 03:00:00",142730727441.26086,26723606380.621853,3066381058.5491834,4924654281.831279,0,73678875184.5668
"2019-06-02 03:00:00",152070720654.00095,28197576197.430054,3145380171.340182,4668534838.804132,0,83097146821.0747
"2019-06-09 03:00:00",141195643808.06274,26149304837.341553,3253191273.695257,4526576417.770357,0,79145351478.21007
"2019-06-16 03:00:00",157071643324.3856,28625941298.975327,3458023900.5801616,4625271040.896976,0,83517330162.02194
"2019-06-23 03:00:00",190066473665.96228,33035829905.875824,3520673454.4453735,5341330585.889492,0,92868333721.60704
"2019-06-30 03:00:00",212195971764.46143,34052073190.001663,3590222818.7579756,4974021523.773835,0,88377543368.20511
"2019-07-07 03:00:00",199119660789.2581,30689153147.57549,3701709405.757915,4605459369.936345,0,81546650461.04214
"2019-07-14 03:00:00",203023272239.37686,28783299572.459938,3905162367.9087267,4445058406.867402,0,71615703740.81706
"2019-07-21 03:00:00",191923341980.1269,24456088024.183907,4050251566.0510306,4797501195.290623,0,68472226570.307556
"2019-07-28 03:00:00",169376691458.18045,22247512892.488323,4018636102.725722,4320288835.900733,0,62917829625.374756
"2019-08-04 03:00:00",193265191826.8371,23868290194.42639,4044808202.2918983,4341252053.5635805,0,65015598906.50102
"2019-08-11 03:00:00",202576763068.0334,22152221748.027042,4041818470.552741,4613679897.244339,0,60463109209.79249
"2019-08-18 03:00:00",182964157772.05994,19992339542.10031,4043891336.5399294,4281199736.1182537,0,54312230887.57158
"2019-08-25 03:00:00",181719537529.84253,20504770365.37039,4058129081.323316,4118754226.8359537,0,55142026643.20782
"2019-09-01 03:00:00",172382510314.49203,18548427164.11244,4021478250.8807197,3304959015.675365,0,51312520228.089455
"2019-09-08 03:00:00",188472622853.42685,19219420861.32582,4071110601.725291,3508160633.4163966,0,52574742342.12564
"2019-09-15 03:00:00",185784741789.6185,20288460965.71702,4111563122.0078897,3278128144.298374,0,52827438894.23821
"2019-09-22 03:00:00",179904089209.41705,23264134520.97542,4115829245.573879,3275847475.3042393,0,55848283223.75941
"2019-09-29 03:00:00",148262613208.3911,18871654652.07107,4126940658.420219,2470160216.318188,0,44942452086.39941
"2019-10-06 03:00:00",146548819910.639,19059980501.362946,4113996157.3452744,2447631177.856199,0,46039780463.72656
"2019-10-13 03:00:00",149868690552.56174,19519081973.52031,4126320916.245504,2672886893.5605154,0,47656893091.93193
"2019-10-20 03:00:00",143989654006.83463,18727930838.11434,4135824474.465254,2826938326.979732,0,47819611665.35603
"2019-10-27 03:00:00",166539926492.59833,19512025260.437828,4114695515.1058474,2935460690.7935615,0,50986872135.744446
"2019-11-03 02:00:00",168625661384.67014,19973728732.12574,4125800069.3665657,3156075841.452046,0,54038958636.25551
"2019-11-10 02:00:00",158847643234.13025,20057352388.49006,4111546127.067217,3069491114.967948,0,53695897004.63454
"2019-11-17 02:00:00",154327999554.57886,19902777448.74067,4135345056.4752073,3151680143.4217033,0,52672386426.15355
"2019-11-24 02:00:00",133694768231.92781,16699803584.275076,4154438752.211045,2553896283.688646,0,45432767121.88742
"2019-12-01 02:00:00",136829944620.89322,16553240367.91562,4115674787.1282134,2439716224.360761,0,45262056333.51219
"2019-12-08 02:00:00",136650681396.17705,16194266412.491936,4141884817.834743,2437896969.55287,0,44783168001.88339
"2019-12-15 02:00:00",128818260828.40218,15557850972.073689,4130847960.449421,2253189688.7548666,0,43143008100.97984
"2019-12-22 02:00:00",130213830692.92421,13968963971.565222,4135072141.0476737,2081692610.012912,0,40088604513.79999
"2019-12-29 02:00:00",132297083270.8779,13998262897.921335,4122083608.22687,2132158325.9530265,0,40623080332.50086
"2020-01-05 02:00:00",134620230365.61682,14772145426.0035,4134451585.110432,2160415212.399312,0,41914003819.439926
"2020-01-12 02:00:00",145542932321.0348,15602163663.42056,4637102542.697034,2318576010.496836,0,45811386753.31078
"2020-01-19 02:00:00",162126611250.01236,19171231641.693253,4640900241.476517,2766710668.2695246,0,55819123733.47835
"2020-01-26 02:00:00",151963338382.87692,17612674204.560715,4653436502.955076,2636486780.0375285,0,52735516452.799774
"2020-02-02 02:00:00",170741061057.04373,20103729621.12305,4647211835.488361,2838888330.0230794,0,60784375556.40177
"2020-02-09 02:00:00",179461331999.59885,24461176140.485542,4637776474.439743,3382766443.3865123,0,69425415905.59937
"2020-02-16 02:00:00",180291874041.7402,29021372681.654697,4650789294.280124,3761131983.794933,0,73242678082.68004
"2020-02-23 02:00:00",176142515512.05148,28799181069.124287,4653215539.682611,3422928538.0850496,0,67166201768.346565
"2020-03-01 02:00:00",156932024055.18057,24178036764.579292,4663074967.517706,3020098680.146997,0,56222994367.825424
"2020-03-08 02:00:00",162765111170.47482,26005406118.04282,4657554753.030266,3138672543.736868,0,59811568072.54524
"2020-03-15 02:00:00",94487825436.98543,13537446267.43495,4649961777.386579,1578643171.741542,0,34494665715.50151
"2020-03-22 02:00:00",113047593667.86185,14619353870.675228,4657922384.055575,1879211575.8676116,0,39914412467.43974
"2020-03-29 02:00:00",114066158835.14537,14454229086.838863,4632966969.728683,1898674631.5903828,0,40709764020.526695
"2020-04-05 03:00:00",125785823122.15118,16048869078.080637,6187645162.575259,2148235652.830124,0,42719849607.6928
"2020-04-12 03:00:00",125655436296.63971,17498032578.195515,6342828317.173107,2146805865.6844654,0,44295618091.9172
"2020-04-19 03:00:00",133083376958.41133,20690356521.703377,6362229063.67856,2583920841.736335,0,47371823501.54039
"2020-04-26 03:00:00",138799959573.551,21619614418.85442,6396211526.357395,2537274868.2520356,0,48984688269.865166
"2020-05-03 03:00:00",165014845439.89566,23852894912.124306,6385165409.253626,2735350820.852652,0,54168214229.64375
"2020-05-10 03:00:00",176024369912.62723,23399301296.240967,6393948071.063441,2619087354.813216,0,53982916485.01515
"2020-05-17 03:00:00",171940280200.87082,22237181361.82911,8819574331.619287,2494023987.3123746,0,56237737500.58842
"2020-05-24 03:00:00",169078329822.36337,23117885486.8699,8838182532.358545,2572955472.4558144,0,52469469205.08238
"2020-05-31 03:00:00",178324596748.06555,26941236981.459667,8806667284.588882,2754234383.333913,0,56572865632.83197
"2020-06-07 03:00:00",177477369042.55908,26908917242.52193,9189997021.909653,2727679732.9962387,10767457.30472247,58017952583.82837
"2020-06-14 03:00:00",174429918488.5763,26597319161.670254,9206643740.950085,2616792794.181989,10542172.27805817,56661391140.33333
"2020-06-21 03:00:00",172418406453.4397,25609587765.21288,9208720911.111814,2505555776.7714806,11219045.43634917,56269192561.18778
"2020-06-28 03:00:00",166740702391.08307,24862263447.62792,9238007624.980873,2362889901.828801,12311382.75157488,53466938975.38776
"2020-07-05 03:00:00",167759300412.78198,25500469869.770874,9160891838.664932,2411643864.446604,13430143.09767455,56336554972.99793
"2020-07-12 03:00:00",170305362436.30402,26749484534.580654,9196759496.60187,2739640922.551059,15923631.34304037,63527335362.20935
"2020-07-19 03:00:00",168828283272.30783,26324400920.72206,9173868442.817442,2662168904.90875,16679738.71255516,64682627540.70137
"2020-07-26 03:00:00",178500024040.185,34002682188.98582,9977104655.167133,2852556882.3303494,21469692.42699121,69643538333.5247
"2020-08-02 03:00:00",217161905651.72318,43234970337.62755,9952996250.82128,3113313350.4176297,26347988.80110788,79574705280.60927
"2020-08-09 03:00:00",217069049813.35474,44468181862.6632,10009613987.469744,3302946310.398031,42700112.86090202,83555429849.80338
"2020-08-16 03:00:00",219039737204.5783,48604172041.80203,10004307330.508085,3320979624.120728,93120172.79889727,91920431134.91196
"2020-08-23 03:00:00",215627087978.01935,44469081755.656586,9997582213.842691,3203879893.230703,95101959.40841056,91292228817.44225
"2020-08-30 03:00:00",212317146503.0612,44936714530.4188,10025643534.465586,3321931653.970873,128017267.95671177,92684168827.72684
"2020-09-06 03:00:00",188160755947.52505,37499006995.03976,14151947510.394756,2797971497.64407,88025996.1841586,78966908624.84221
"2020-09-13 03:00:00",193252986763.48996,43624737350.487854,14708557413.38245,4101633575.084289,117202017.94049607,88808936150.05495
"2020-09-20 03:00:00",205025579879.95358,43438624231.43461,15234079578.250809,3925380716.0270953,113175900.53380807,86400767044.6401
"2020-09-27 03:00:00",198608722445.97964,40005077720.48444,15304202316.217613,3776637306.98146,121256854.21726823,83857821989.99956
"2020-10-04 03:00:00",195261821470.8855,39118072549.097694,15597787542.140688,4074403911.3829036,104042919.79038557,80844472815.51282
"2020-10-11 03:00:00",209117136770.90915,41898254385.42716,15723593529.002787,4102925181.7890577,101957019.38286027,86969026058.899
"2020-10-18 03:00:00",210314271083.3548,41688656883.27486,15818260294.400982,4366886174.25659,95875274.88360833,84247165726.44916
"2020-10-25 03:00:00",242755970099.77625,46660158880.86186,16250799905.20061,4423338193.108857,85177252.60027657,87893897109.88217
"2020-11-01 02:00:00",254825919399.85666,43770077536.17997,16657595742.595518,4097437476.5017014,70667639.83143508,81681189746.69473
"2020-11-08 02:00:00",274067713460.94452,49186747591.38931,17153053541.521812,3976253786.5099144,92667467.6598883,84375375175.71455
"2020-11-15 02:00:00",297699466933.8419,52036034175.49889,17838726484.656708,4028625416.1386366,87999473.32817948,89026698200.19565
"2020-11-22 02:00:00",345776975059.85956,62576823369.07483,18353112849.454144,4411064764.02958,110000496.00812197,110191986495.21375
"2020-11-29 02:00:00",329155498008.4123,61285025175.15681,19057682068.125393,4222530600.7328153,86850260.09275801,117105652622.66992
"2020-12-06 02:00:00",356377680827.05334,68362295999.73019,19645832618.34019,4298510449.70517,91730750.3780037,119599418794.72314
"2020-12-13 02:00:00",350134299070.0396,64800293362.73396,19826514949.70222,4085037509.6232886,69083082.4238313,111192799547.77707
"2020-12-20 02:00:00",441913111821.89417,74813113389.3824,20119999186.24231,4795467991.361982,77536688.15084124,131110971999.75832
"2020-12-27 02:00:00",492703707326.58966,72657705037.7945,20682807547.893406,4841629962.750171,61719088.39735199,110240628571.93492
"2021-01-03 02:00:00",597467298389.5626,88563949592.77252,21212844967.72712,5536106340.065709,84342594.55464607,118186301737.93744
"2021-01-10 02:00:00",752588082610.5546,147334582816.98865,23728084765.35732,6399552648.281384,895924718.351988,157294386293.2061
"2021-01-17 02:00:00",667116445624.1761,139277094497.4234,24297729030.485172,6083064551.918027,887800262.6176025,174700337136.44965
"2021-01-24 02:00:00",591705688134.7366,140208958092.73184,24794123390.332806,6283108542.3482275,915453141.7836432,172468957161.8269
"2021-01-31 02:00:00",634838735744.3427,157009677180.15506,26373842728.109283,6918638351.012424,1106838491.8511386,192215998798.71942
"2021-02-07 02:00:00",725553084231.3765,191854869083.7684,28257478542.05196,11236656716.980967,1604018606.735035,236086631495.88718
"2021-02-14 02:00:00",879817617099.0795,208123280169.3277,31612995619.0182,20649075527.717804,2290937214.7570906,329731244387.1698
"2021-02-21 02:00:00",1041134956254.9355,218118606748.88242,34125043144.906803,38949693706.84944,2597105469.7079616,364922715176.15784
"2021-02-28 02:00:00",855209829049.678,166450094064.43906,35024040732.98164,34549176238.23977,3439009687.3163414,326838952387.84515
"2021-03-07 02:00:00",915662386959.707,191084734093.76123,36436699929.17803,35061963498.65726,3422026039.0311756,336884037037.3753
"2021-03-14 02:00:00",1141544762923.7522,221054380638.97314,38221472672.86718,42708418957.361694,4098496416.392844,393466597576.6429
"2021-03-21 02:00:00",1086588283427.6183,207379549927.133,39534413170.61775,40686004148.71024,3786600110.013134,419995329100.46765
"2021-03-28 02:00:00",1046513025994.4982,197896640792.27283,40181026729.61415,41785853186.25272,4451118610.926102,425052963457.136
"2021-04-04 03:00:00",1071075509840.3544,231910191004.40643,42452506769.89952,49427162048.293564,6003314923.815283,481554409109.09076
"2021-04-11 03:00:00",1119245666510.7432,246254435420.2203,44397618791.10724,72808563035.29756,7211644638.948937,555487755667.7828
"2021-04-18 03:00:00",1135466232452.5237,271170036717.15714,48360308367.72645,79848227758.7707,6778102255.966014,656980013751.2461
"2021-04-25 03:00:00",935704807467.3811,256270066783.62427,49432687558.45555,76357951856.31366,11076834761.730612,497438901643.26483
"2021-05-02 03:00:00",1082568171379.4879,341504746814.8196,51506813936.71201,95047467174.1145,13596479162.214754,659860589867.6013
"2021-05-09 03:00:00",1102434409280.355,450778871214.80365,55271312416.06495,99129806593.96371,12455780450.060438,743436222051.7623
"2021-05-16 03:00:00",872705425563.0308,420897184513.499,58224033555.6261,86433567111.95302,11784592530.13047,727467920669.7407
"2021-05-23 03:00:00",692898054129.6456,263718411146.6454,59510401201.90661,45291809562.69616,8264756676.450215,482623573592.72595
"2021-05-30 03:00:00",644153156325.7157,262384912214.06873,61314086539.08825,46417558911.08637,7421123362.15071,462806315182.0503
"2021-06-06 03:00:00",664815138156.9275,304784277518.56213,62235447538.97976,59863461888.86138,10834236147.00066,510275918942.9386
"2021-06-13 03:00:00",664373174916.2922,274941683474.9198,62666339230.23388,52588509490.169136,9882662692.980309,452698913839.9546
"2021-06-20 03:00:00",667937473207.762,252901294552.43774,62668946316.62116,51475813265.33372,9626844672.98311,432986349753.2523
"2021-06-27 03:00:00",603381592652.326,212125008541.06378,62608769751.00941,42771826001.80292,8049071642.948467,366885567918.33936
"2021-07-04 03:00:00",650150979520.1631,259772070604.78122,62371971541.710785,45687993064.915405,9405286252.79876,406422137967.3907
"2021-07-11 03:00:00",628953515866.3229,246868884696.60956,62208640230.37424,48556581380.87667,8652006302.690956,394161545000.4857
"2021-07-18 03:00:00",591135497961.4,221903988191.46198,62016265104.870636,46056672663.27103,7288871882.76227,330602574308.554
"2021-07-25 03:00:00",643615816297.2711,255543314909.49374,61846003177.420784,50565264220.37074,7821861376.327461,382864542768.2661
"2021-08-01 03:00:00",774708987653.2549,294784170355.6695,61816149840.79902,55629273761.31366,9810318834.723696,438750565272.08923
"2021-08-08 03:00:00",834794535926.7158,368678068369.4089,62133279237.29059,59830214876.62778,10728832638.452173,495566596392.85474
"2021-08-15 03:00:00",884845318881.3549,382817840773.0682,63288707994.76422,68846649702.19875,12632083400.70328,586188893924.7808
"2021-08-22 03:00:00",917484727391.8276,378412254943.805,64666364293.04295,75600568163.73792,21120456862.994118,623505494383.0624
"2021-08-29 03:00:00",919329013212.1975,380983285760.8507,65545937495.153465,81683542351.44365,27879534864.190384,628938342368.4642
"2021-09-05 03:00:00",939711711000.2014,456906946300.4345,66805103141.59637,83623348508.29382,40646009403.08006,683117247980.8439
"2021-09-12 03:00:00",851089115178.3025,384677831881.08356,68369456228.047615,68199021071.76049,52325635738.64701,641774369716.6289
"2021-09-19 03:00:00",908358110035.5789,403121183998.852,68248389502.164825,68980522028.94023,50102290109.06952,653035302422.6345
"2021-09-26 03:00:00",804898339785.7289,345002939549.2412,68606097794.12081,58949547421.6552,40526934190.98492,580775386453.3789
"2021-10-03 03:00:00",900073005644.655,401548829373.27124,68046195387.654655,72537912151.52019,50776437926.99807,625059213738.6407
"2021-10-10 03:00:00",1034216654856.8279,420801352459.94666,68405597008.8037,70776216023.99797,46835524471.88377,679557524946.7
"2021-10-17 03:00:00",1146446116365.8955,450802569639.44916,68765490083.98462,77937333456.02844,47240163494.774315,681172017467.408
"2021-10-24 03:00:00",1158113022223.8657,493834318718.5856,69631400587.23428,81119747755.60431,59575530805.77936,696081866221.3708
"2021-10-31 03:00:00",1172423579472.9004,511419341053.63446,70357678346.28459,88460879868.49103,58833748726.402275,734020954130.0371
"2021-11-07 02:00:00",1160782856371.4473,533984757234.35205,71964436301.34343,106134307385.89406,77468873674.33638,779677648511.0969
"2021-11-14 02:00:00",1217272627959.175,549367969831.92035,73907428248.88927,108395328296.75528,73028757872.79036,806272656371.3297
"2021-11-21 02:00:00",1126863993568.2693,522371354283.9314,73062349328.31694,100789889945.4461,66030019569.10208,772765717471.2142
"2021-11-28 02:00:00",1031350802102.1504,483715894656.46533,73196290269.79013,99564534106.11238,58368435220.61124,723854411110.2305
"2021-12-05 02:00:00",933392769616.6028,491312272640.48566,74227082095.99887,95579955712.02997,61997942082.05623,668766747462.8064
"2021-12-12 02:00:00",933635570117.4297,485112981432.92426,76183458803.44576,94312911032.36746,52766414691.6387,634666800254.5742
"2021-12-19 02:00:00",886670909049.433,470733057878.51825,76387504271.00589,89224298447.64339,56366169808.564606,627553130546.565
"2021-12-26 02:00:00",954064621635.8835,486650487191.96954,77639400668.66673,91401319944.93144,59699759318.08052,702889442631.9583
"2022-01-02 02:00:00",902088084567.8085,448411926644.1226,78383296645.9698,87943673304.73042,55233781581.56148,680964577417.8872
"2022-01-09 02:00:00",788192455605.3083,367357162223.69037,78296923156.64012,71583902871.13214,44267895550.240524,592235189722.4785
"2022-01-16 02:00:00",816385621142.4426,396667055906.4705,78429393718.96315,82396408180.91304,46371082587.02422,647456022033.4165
"2022-01-23 02:00:00",663379690397.5729,286934483325.1023,78268348705.2819,59091371268.17298,29612702822.629955,485922445813.74
"2022-01-30 02:00:00",722523596937.8405,309969523681.28406,78152722304.88902,64142613618.62321,30192355557.0551,526095281754.3282
"2022-02-06 02:00:00",785536953509.4751,360487786262.10065,77958275343.9519,68485640942.10351,35928156335.88763,566646317401.3912
"2022-02-13 02:00:00",799590577072.0719,348159800254.60486,78475876252.45245,66478580810.81041,30406941066.95832,568709843979.582
"2022-02-20 02:00:00",760796484239.0807,330611464436.2132,79041843525.7005,66068406982.30307,29214127402.915035,549342187410.02747
"2022-02-27 02:00:00",741275725902.385,332808740444.5793,79572332367.41995,61630496631.15538,28813759263.573868,534917593880.26654
"2022-03-06 02:00:00",747574747286.6978,319335896322.3476,79735103566.0254,63553931052.95835,28417354605.697914,534604271795.9729
"2022-03-13 02:00:00",736685733333.7972,308050164471.9256,80070392286.27362,61423963098.987724,26011992789.723827,523288006934.36194
"2022-03-20 02:00:00",801392232392.8224,354295612929.0487,80456470348.46518,66019755649.879944,29606878292.11328,569162393257.7405
"2022-03-27 02:00:00",845378951663.2163,377777516828.02106,81345262516.74202,68687467499.63702,33064761929.748455,605830284823.1151
"2022-04-03 03:00:00",871390925491.8505,414377935298.549,82112985497.30412,72167265740.78893,43174418154.13669,646374511127.3108
"2022-04-10 03:00:00",812496139167.0042,391812889331.72876,82543494789.06436,70408247507.12987,36949620739.93095,592363667079.502
"2022-04-17 03:00:00",768411509200.4827,368694883480.90826,82739008959.94557,68941427510.8775,34042291669.002655,562228742903.1533
"2022-04-24 03:00:00",751366083006.1338,354067796218.5575,83133777498.29118,65533388123.95959,33606139555.456932,549180668185.421
"2022-05-01 03:00:00",717612926164.6787,329443598612.3622,83171035951.00302,61658724193.79196,28412555825.49738,473046541669.8367
"2022-05-08 03:00:00",675183216782.4188,318301600921.0965,83231348107.73582,59686220279.77031,26487199620.34279,457711947531.1358
"2022-05-15 03:00:00",572542774257.4546,248183468071.67816,76605466803.11334,48480974680.377266,17655312020.795643,326594504917.021
"2022-05-22 03:00:00",560354817916.69,238607242245.3491,73187928342.14606,50935855434.701355,17051776339.350897,319331424508.1926
"2022-05-29 03:00:00",552575812635.9056,216694774456.25574,72469017648.8129,50195453199.157486,15029230685.148098,302044966403.8501
"2022-06-05 03:00:00",568628804099.7684,218245756864.94644,72492549909.97083,49161224526.93931,13220210036.233337,311316844449.6517
"2022-06-12 03:00:00",540964465974.6095,185302462344.92966,72427628780.73235,44008200617.20825,11585753994.595175,284926273765.6851
"2022-06-19 03:00:00",361136355053.1357,120103581721.31735,68140918508.080925,32158347390.694374,10831128209.961014,247280632116.2506
"2022-06-26 03:00:00",409609240549.6432,150584718151.30475,66835697538.107445,39145409721.42472,14445024351.80633,284464177035.09357
"2022-07-03 03:00:00",367205418606.82806,129454259827.3392,66162853023.02572,35602148889.92494,11455101064.709751,260814778321.02234
"2022-07-10 03:00:00",412163735842.87366,147830504370.35236,65960485406.57627,39717277008.30582,13143702771.92626,278144870645.47565
"2022-07-17 03:00:00",404729909498.7795,164516557861.88605,65861745645.50546,40760594678.834366,13673679553.357672,277051177679.0369
"2022-07-24 03:00:00",429122813487.8905,188494375095.35443,65843483760.51075,41862804080.266335,13843896219.314268,290312963319.1237
"2022-07-31 03:00:00",451941665721.6951,206498456353.95126,66075458172.303825,46396925913.17714,15142356938.000748,306620094439.1819
"2022-08-07 03:00:00",438932771129.8484,206157908512.57245,66485061249.00523,50841098183.79623,13879667067.851112,311861970310.8966
"2022-08-14 03:00:00",467102657290.8578,241682423020.51636,67062561810.39438,52269092421.58057,16216926575.56208,326682793970.2588
"2022-08-21 03:00:00",404739720814.54877,192408920351.75687,67547818486.49548,45761555753.31122,12311457138.575945,285102111583.5717
"2022-08-28 03:00:00",383465019651.61566,182131385881.65753,67550646712.48055,44820043554.84631,11019085155.085503,278824205120.13446
"2022-09-04 03:00:00",379602782193.7084,190296965524.15692,67555518280.61662,44816574558.75836,10879065914.773092,283080748874.3566
"2022-09-11 03:00:00",415079333871.6956,217235641599.3295,67565052498.271034,47904215820.11447,12402494881.939846,302315189259.3495
"2022-09-18 03:00:00",385506713761.8418,179908765813.0622,67930094918.491974,45048706949.46587,11946365888.417076,288116375536.84106
"2022-09-25 03:00:00",362813100923.0056,161462371278.91446,67958300371.26616,44384579754.92422,11867029835.300787,283519889469.3688
"2022-10-02 03:00:00",370137999102.181,160835993796.9288,67952498756.76388,45641514437.445984,11536228045.095753,279375394604.2446
"2022-10-09 03:00:00",372301876441.6085,161422244261.92563,68338375038.03156,44601612802.64792,11635512567.000504,281079662481.4059
"2022-10-16 03:00:00",365746872548.4422,156585852463.54218,68438324611.10955,43304789242.34453,10589769271.820074,267419732705.00143
"2022-10-23 03:00:00",368532562230.6632,160829783102.00027,68457318836.58584,43271554735.80493,10039392213.257795,272371479790.04797
"2022-10-30 03:00:00",399558492460.49866,198208689034.6846,68992647482.87239,48670354144.365456,11788624880.37425,297097522881.6146
"2022-11-06 02:00:00",408659103664.8704,199212542931.85614,69369098597.46455,55878009924.09291,13209409375.037716,310965219509.28827
"2022-11-13 02:00:00",322652408772.5591,153633199296.79153,67326674114.61072,45171345118.72949,5271772995.605875,251243025556.65332
"2022-11-20 02:00:00",321087992755.1821,149104753582.8255,65884700007.236984,43581542220.2517,4660978492.295097,251106278077.47864
"2022-11-27 02:00:00",316397144432.51184,147571296368.8932,65334455694.803856,49810686062.75891,5140391904.788494,250871731155.35376
"2022-12-04 02:00:00",325035905983.18805,152137539500.45178,65448433992.09846,46479765739.209984,4839674449.285146,253668193310.99658
"2022-12-11 02:00:00",329408305902.84644,154976450573.06998,65710392042.32268,46094011871.177765,4970441803.949845,253043242862.84332
"2022-12-18 02:00:00",323088938420.8205,145395882867.81366,66061043244.356476,38794742871.42182,4583839449.963082,232644842781.34442
"2022-12-25 02:00:00",324185375825.4331,149439480245.03406,66246934546.51916,39133488421.75819,4199311854.116661,228234090306.9688
"2023-01-01 02:00:00",318524383653.84283,146446478626.2372,66242484238.98182,39404568795.698,3658819576.4152436,221255274534.1549
"2023-01-08 02:00:00",326460332620.2045,154702829012.57297,66265558812.413414,41790935384.73163,4842262070.498244,230385314580.64923
"2023-01-15 02:00:00",404074971408.24384,189769011784.0753,66282125860.906845,48841053871.31839,8990954277.03343,267218301814.55222
"2023-01-22 02:00:00",438903603818.10767,199147069541.17365,66499723569.150856,47250899530.21196,9140402880.682793,275975898535.23303
"2023-01-29 02:00:00",443943851312.27496,192448748114.47757,67518108980.98198,48355394988.77452,8909484211.88673,287663812985.9342
"2023-02-05 02:00:00",449882178717.0912,204017606451.53558,68034946739.68909,52195372466.59587,9060669968.656513,300482133175.4018
"2023-02-12 02:00:00",421847738998.7693,188428340827.30096,68329460317.61566,49044365231.551605,7816531455.563047,285599328159.6194
"2023-02-19 02:00:00",475435017083.6038,207017445219.50726,70306645409.63303,49993477227.70427,8876435852.189247,305519866605.7524
"2023-02-26 02:00:00",447300343673.45245,195157075701.2377,70807590421.26932,47742856878.0865,8522056646.970914,288991061216.4331
"2023-03-05 02:00:00",431622589771.62665,188772805126.19913,71367591355.09926,45713670396.18657,7945931465.988171,277345196150.1702
"2023-03-12 02:00:00",398425079397.10114,178570454811.42953,72628751184.13756,43885372674.56059,6979368793.08315,251478376559.99805
"2023-03-19 02:00:00",521088381699.3192,212362627830.73816,76361478448.53383,52345733751.51092,8129208470.7986,275353464446.50934
"2023-03-26 02:00:00",531439838531.1089,210059343915.36264,79093732523.01085,50941019466.75058,7848545048.241788,268506209304.06525
"2023-04-02 03:00:00",550315925932.436,219376749941.10788,79710452434.68224,49725662934.655235,8132269065.513683,278921278039.14496
"2023-04-09 03:00:00",540624981054.4011,222807405771.52658,80231907779.34363,49048950235.21574,7773685859.034958,275218589061.538
"2023-04-16 03:00:00",586533594112.3013,251947818921.26996,80968222315.80785,51964147434.43889,9436252945.276255,291458818694.15576
"2023-04-23 03:00:00",538344959862.19855,225676833998.65637,81433148486.53378,51749062353.50764,8565957203.776187,268115758523.15744
"2023-04-30 03:00:00",566182944390.8407,229809368542.84705,81735040519.12047,50204467786.126335,9111830487.66784,269580041679.35767
"2023-05-07 03:00:00",559709347841.3616,228668803295.7415,82226942196.19049,50305557418.231346,8662179591.553524,257478816376.91156
"2023-05-14 03:00:00",518968547220.15186,215983040759.049,82846568348.00502,48486400529.64414,8252895764.977668,246025831997.69235
"2023-05-21 03:00:00",525529767793.62335,218913018649.76096,82948551349.67325,48426754955.96406,8032279365.750737,248269214559.16763
"2023-05-28 03:00:00",520912514449.64703,220202015390.32153,83168054884.32489,47938681131.88433,8095533021.107615,245802420210.3446
"2023-06-04 03:00:00",525043474759.34106,227535738303.20444,83167744894.2725,47803920578.82126,8398844103.4058,251488896374.6749
"2023-06-11 03:00:00",501531532346.65936,210702607185.14426,83396573554.4672,37262901556.01777,6235429159.712013,214725043881.89938
"2023-06-18 03:00:00",514438080876.273,207630797260.7137,83543401787.73396,38121105734.63362,6249908727.84445,219240554579.08124
"2023-06-25 03:00:00",592914202067.9674,225465017909.50696,83240900151.73608,36880384564.06192,6657061888.010033,237556776137.4376
"2023-07-02 03:00:00",593919902869.0204,231355402180.78745,83350667461.85008,38617731089.84696,7480816741.058715,244811689567.33643
"2023-07-09 03:00:00",588386302769.8214,224261596704.9475,83378229922.02725,36826502672.36469,8793538070.377176,237674256948.74197
"2023-07-16 03:00:00",588688760272.4974,232186860311.81308,83638697109.96028,39133366992.27192,11027938984.855997,260095320766.8313
"2023-07-23 03:00:00",579011781251.3795,224292930098.86633,83805790864.52353,37079737143.72811,9908397094.680363,257544511974.11212
"2023-07-30 03:00:00",570777847228.8077,226054234665.2609,83831303950.04558,37322623522.18958,10177846858.96187,258761227480.80435
"2023-08-06 03:00:00",564871134074.4031,220485713339.8277,83820182250.89096,37380522463.43399,9168298628.262917,245971283893.44138
"2023-08-13 03:00:00",572314536770.0978,222158761589.37894,83366510395.23915,36966222009.86894,10110797083.629053,249492820448.92615
"2023-08-20 03:00:00",507902489124.0986,200703288493.3782,82838144743.45888,33388300806.63695,8913906808.72928,222608781984.09814
"2023-08-27 03:00:00",506344524471.9797,197908515869.4094,82811866940.55339,33288736495.74549,8272341288.056282,220014185479.14578
"2023-09-03 03:00:00",503799575059.6495,196798554997.71213,82901682430.00319,32993907646.9528,7967342850.406871,218108657064.71555
"2023-09-10 03:00:00",504461348552.25543,196584322818.26114,82992946190.50127,32957692204.18234,7984825882.952759,218605391141.03708
